id,caption,alttext,description,baseimageurl
433450,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253264_dynmc
433452,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC252470
433459,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC252733_dynmc
433462,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253395
433464,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253397
433466,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253398_dynmc
433475,3/4 view proper right,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253286_dynmc
433476,proper right side profile,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253404_dynmc
433477,back,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253405_dynmc
433485,after treatment,,,https://nrs.harvard.edu/urn-3:HUAM:DDC252741_dynmc
433498,proper left 3/4 view,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253421_dynmc
433504,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC252432_dynmc
433505,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253426_dynmc
433507,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253428_dynmc
433515,,White ceramic full length sculpture of two women standing side by side,"Two young women are sculpted leaning against each other in a relaxed pose. They each have long wavy hair and wear long flowing robes. One woman, slightly taller, looks off to her right and stands with one leg crossed in front of the other, gathering part of her robe to her side in her right hand, as she rests her left arm around the neck of the other woman. The second woman looks down and to her left, reaching up with one hand to touch the hand of the first woman, as she also holds the first woman around her waist.",https://nrs.harvard.edu/urn-3:HUAM:DDC253315_dynmc
433518,,A bronze sculpture of a male figure holding a shell.,"The sculpture shows a nude male figure kneeling on a square base. The torso is twisted slightly to the right, the head is bent down to the shell being held against the chest by the right arm. The shell is supported by the left arm which bent and crosses the chest with the hand cupped against the upper right arm. The surface of the figure is green with patches of dark brown.",https://nrs.harvard.edu/urn-3:HUAM:DDC253319_dynmc
433523,,"Spherical, dark metal censer with openwork lid and chains.","Spherical censer (ceremonial incense holder) in dark metal. The censer has two halves, the bottom being solid and the top having an elaborate openwork structure. The shapes of the carved top are mostly botanical, resembling leaves, vines, and hearts. They are arranged in nearly, but not perfectly, symmetrical sections. The censer has a tab with a hole in it on the top. At four points around the middle of the censer are raised holes through which long, thin chains are threaded. The four chains are attached to an X-shaped metal piece.",https://nrs.harvard.edu/urn-3:HUAM:DDC252585_dynmc
433525,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253434_dynmc
433531,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253439_dynmc
134045,,,,https://nrs.harvard.edu/urn-3:HUAM:74871_dynmc
149932,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007253_dynmc
71480,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035940_dynmc
27319,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS31523_dynmc
64965,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023563N_dynmc
34032,"vol. 2, table of contents p. 2 rear and p. 1 front",,,https://nrs.harvard.edu/urn-3:HUAM:CARP09890_dynmc
118925,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035735N_dynmc
152072,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014013P_dynmc
145057,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16046_dlvr
103045,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05703_dlvr
44047,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01109_dynmc
152102,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014123_dynmc
33366,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08423_dynmc
54806,,,,https://nrs.harvard.edu/urn-3:HUAM:INV006800_dynmc
13000,,,,https://nrs.harvard.edu/urn-3:HUAM:43148_dynmc
149902,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007135_dynmc
55411,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007588N_dynmc
9894,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS36814_dynmc
52962,front,"A flat jade pendant of a woman that is rectangular in shape and has been carved with fine lines to outline a wrapped robe, belt, a swirling shape by her feet, her face, and her hair which goes behind her head.","A flat jade pendant of a woman that is rectangular in shape and yellow and orange in color. It is shown laying flat vertically on a black background. Ithas been carved with fine lines to outline a wrapped robe, belt, a swirling shape by her feet, her face, and her hair which goes behind her head. Her sleeves come together in front of her stomach. She has a downturned mouth, round nose, small eyes, and a squared hairline.",https://nrs.harvard.edu/urn-3:HUAM:51799_dynmc
112381,,,,https://nrs.harvard.edu/urn-3:HUAM:INV013190N_dynmc
433763,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253845
433764,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253847
433770,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253859
433772,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253636
433774,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253877
433776,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253629
433778,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253642
433779,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253644
433783,proper right profile,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253927
433793,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253660
433796,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253932
433799,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253933
433811,,"A wooden sculpture of a partially divided ovoid form with a blunt, rounded end on a flat wooden base.","The sculpture made from a single block of wood and shows a smaller ovoid shape with a blunted edge set on an angle and has a small raised disc near the top edge. The center of the sculpture has been carved out but is joined at one end by a sloping indentation. The larger shape balloons out slightly at the base and is squared off at the top. The grain of the wood is visible, each section has small cracks on the top edges.",https://nrs.harvard.edu/urn-3:HUAM:DDC253678
433815,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253680
433817,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253920
433818,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253919
433819,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253684
433823,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253688
433824,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253916
433825,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC253915
112443,,,,https://nrs.harvard.edu/urn-3:HUAM:INV013402_dynmc
143528,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN09876_dlvr
90603,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036592P_dynmc
136058,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS83814_dynmc
29219,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP00163_dynmc
2088,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS12400_dynmc
66716,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026489_dynmc
33309,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08186_dynmc
137423,,,,https://nrs.harvard.edu/urn-3:HUAM:92417_dynmc
147113,negative,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11759n_dynmc
112859,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014658_dynmc
56345,,,,https://nrs.harvard.edu/urn-3:HUAM:INV009217N_dynmc
101582,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP14316_dynmc
82076,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11942_dlvr
48671,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP10478_dynmc
36896,,,,https://nrs.harvard.edu/urn-3:HUAM:78823_dynmc
60220,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN10099_dlvr
44351,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN13681_dlvr
58640,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN06572_dlvr
72601,,,,https://nrs.harvard.edu/urn-3:HUAM:INV004133_dynmc
434000,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG252609
434012,,A drawing of columns in light gray with flared segmented bases.,"The drawing is of columns which are thicker in width at the front of the drawing and get thinner as they recede and fill the upper half of the picture space. The columns rise out of flared, segmented cones, the segments are defined by black lines. In the lower right corner, resting on one of the segments is a small egg shape which casts a shadow. The drawing is in shades of gray.",https://nrs.harvard.edu/urn-3:HUAM:DDC254039_dynmc
434041,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254044_dynmc
434051,"after treatment, underside",,,https://nrs.harvard.edu/urn-3:HUAM:STR012126
434074,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254139_dynmc
434075,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254333_dynmc
434087,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254149_dynmc
434089,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254366_dynmc
434093,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254383_dynmc
434099,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254372_dynmc
138954,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06156_dynmc
131943,,,,https://nrs.harvard.edu/urn-3:HUAM:61007_dynmc
63070,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15938_dlvr
118646,,,,https://nrs.harvard.edu/urn-3:HUAM:INV034833_dynmc
31420,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP04612_dynmc
83555,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP15032_dynmc
2276,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS11658_dynmc
30461,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS40699_dynmc
23871,recto,,,https://nrs.harvard.edu/urn-3:HUAM:77097_dynmc
63081,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15985_dlvr
434136,detail of seal,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254224
434137,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254226
434161,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254236
434163,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254240
434166,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254246
434170,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254254
434171,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254270
434184,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254292
434186,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254296
434187,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254298
51320,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN01919_dynmc
99167,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP12445_dynmc
43530,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP00415_dynmc
84606,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025296_dynmc
132283,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS62835_dynmc
151398,,,,https://nrs.harvard.edu/urn-3:HUAM:INV011889N_dynmc
117335,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030152P_dynmc
105094,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN13917_dlvr
112974,,,,https://nrs.harvard.edu/urn-3:HUAM:INV015058_dynmc
1514,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS13150_dynmc
434235,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012137
434240,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012142
434241,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012143
434245,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012147
434246,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012148
434248,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012150
434250,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012152
434251,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012153
434253,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012155
434258,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012160
101942,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN03030_dynmc
80838,,,,https://nrs.harvard.edu/urn-3:HUAM:INV018223_dynmc
82911,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP13880_dynmc
160937,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG130449_dynmc
87480,,,,https://nrs.harvard.edu/urn-3:HUAM:78790_dynmc
84687,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025625_dynmc
86848,,,,https://nrs.harvard.edu/urn-3:HUAM:77789_dynmc
38790,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN01908_dynmc
55496,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007811_dynmc
140027,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP10559_dynmc
434333,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012235
434344,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012246
434347,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012249
434348,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012250
434349,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012251
434352,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012254
434357,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012259
434360,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012262
434363,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012265
434369,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012271
434372,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012274
434378,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012280
434384,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012286
434400,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012302
434401,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012303
434403,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012305
434408,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012310
434412,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012314
434415,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012317
434420,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012322
39111,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN03250_dynmc
103133,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN06059_dlvr
67655,negative,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11795n_dynmc
28656,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS89862_dynmc
81632,,,,https://nrs.harvard.edu/urn-3:HUAM:INV020041P_dynmc
53467,,,,https://nrs.harvard.edu/urn-3:HUAM:INV003854_dynmc
100250,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11776_dlvr
149091,,,,https://nrs.harvard.edu/urn-3:HUAM:INV003757_dynmc
6098,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS18420_dynmc
141066,,,,https://nrs.harvard.edu/urn-3:HUAM:CARPST10162_dynmc
147266,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN12069p_dynmc
118353,,,,https://nrs.harvard.edu/urn-3:HUAM:INV033770_dynmc
164391,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP15024_dynmc
96077,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP07346_dynmc
52049,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN04031_dynmc
60896,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN11350_dlvr
4355,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS16342_dynmc
161973,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG3488_dynmc
44009,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP00944_dynmc
156281,,,,https://nrs.harvard.edu/urn-3:HUAM:INV028538P_dynmc
434512,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012414
434517,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012419
434520,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012422
434521,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012423
434525,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012427
434531,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012433
434536,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012438
434544,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012446
434547,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012449
434549,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012451
44025,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01020_dynmc
45356,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16324_dlvr
80722,,,,https://nrs.harvard.edu/urn-3:HUAM:MBTA10239N_dynmc
159856,,,,https://nrs.harvard.edu/urn-3:HUAM:INV041029_dynmc
100940,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP13179_dynmc
158974,,,,https://nrs.harvard.edu/urn-3:HUAM:INV037851P_dynmc
120302,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040505N_dynmc
88095,,,,https://nrs.harvard.edu/urn-3:HUAM:INV032369N_dynmc
62632,,,,https://nrs.harvard.edu/urn-3:HUAM:INV019243_dynmc
161993,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG3555_dynmc
434587,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012489
434598,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012500
434606,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012508
434613,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012515
434621,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012523
434622,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012524
434630,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012532
434633,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012535
434646,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012548
434647,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012549
85880,,,,https://nrs.harvard.edu/urn-3:HUAM:75137_dynmc
76960,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG130681p_dynmc
83420,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP14499_dynmc
20557,,,,https://nrs.harvard.edu/urn-3:HUAM:52169_dynmc
134095,,,,https://nrs.harvard.edu/urn-3:HUAM:75164_dynmc
121671,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG131948_dynmc
162684,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG6430_dynmc
119019,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036055_dynmc
94991,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG128657_dynmc
146124,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN20260_dlvr
41814,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08159_dlvr
104704,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN12287_dlvr
143400,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN09352_dlvr
29385,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS37193_dynmc
138416,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP03878_dynmc
72392,,,,https://nrs.harvard.edu/urn-3:HUAM:INV037782_dynmc
135014,,,,https://nrs.harvard.edu/urn-3:HUAM:79127_dynmc
156909,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030733_dynmc
120100,,,,https://nrs.harvard.edu/urn-3:HUAM:INV039741_dynmc
96713,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08411_dynmc
434739,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012641
434752,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012654
434754,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012656
434759,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012661
434764,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012666
434766,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012668
434776,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012678
434781,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012683
434783,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012685
434788,,,,https://nrs.harvard.edu/urn-3:HUAM:STR012690
435177,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013079
435600,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013502
435648,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013550
435650,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013552
435653,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013555
435658,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013560
435659,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013561
435660,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013562
435661,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013563
435665,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013567
100114,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP11257_dlvr
58474,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012743_dynmc
113311,,,,https://nrs.harvard.edu/urn-3:HUAM:INV016120P_dynmc
46952,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06933_dynmc
121829,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG147799_dynmc
119780,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038650_dynmc
148491,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001320_dynmc
108768,,,,https://nrs.harvard.edu/urn-3:HUAM:INV000131_dynmc
97218,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG34400_dynmc
45731,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP04955_dynmc
435711,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013613
435713,,,,https://nrs.harvard.edu/urn-3:HUAM:STR013615
435774,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254471_dynmc
435779,verso,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254483_dynmc
435785,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254488_dynmc
435796,,,,https://nrs.harvard.edu/urn-3:HUAM:DDC254510_dynmc
